driver_gender,driver_age,driver_race,is_arrested,stop_duration,drugs_related_stop,violation,stop_outcome
M,34,Black,FALSE,16-30 Min,FALSE,Moving violation,Citation
F,26,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,35,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,63,White,FALSE,30+ Min,FALSE,Moving violation,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,31,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,Hispanic,FALSE,16-30 Min,FALSE,Speeding,Citation
F,18,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,34,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
F,21,White,FALSE,16-30 Min,FALSE,Other,No Action
M,66,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,22,Hispanic,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,39,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,47,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,36,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,45,White,FALSE,16-30 Min,FALSE,Other,No Action
M,49,White,TRUE,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,45,Hispanic,FALSE,30+ Min,FALSE,Registration/plates,Citation
M,37,White,FALSE,30+ Min,FALSE,Other,Citation
M,57,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,16-30 Min,FALSE,Registration/plates,Citation
M,36,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,FALSE,30+ Min,FALSE,Speeding,Citation
M,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,33,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,64,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,53,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,24,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,Black,FALSE,16-30 Min,FALSE,Equipment,Citation
M,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,Black,FALSE,30+ Min,FALSE,Speeding,Citation
M,25,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
F,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,Hispanic,FALSE,30+ Min,FALSE,Speeding,Citation
F,23,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,69,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,45,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,40,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,48,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,63,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,39,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,27,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,18,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,66,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,33,Black,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,23,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,33,Hispanic,TRUE,0-15 Min,FALSE,Moving violation,Arrest Driver
M,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,30,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,47,White,FALSE,16-30 Min,FALSE,Other,Citation
F,18,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,54,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,18,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,68,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,18,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,19,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
M,52,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,59,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,35,Black,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,29,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,31,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,41,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,28,Asian,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,20,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,33,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
F,38,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,18,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
F,25,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,45,White,FALSE,16-30 Min,FALSE,Other,No Action
M,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,61,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,30,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,43,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,61,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,38,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,66,Asian,FALSE,0-15 Min,FALSE,Equipment,Citation
M,30,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,20,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,29,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,41,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,52,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,37,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,41,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,31,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
F,41,Asian,FALSE,16-30 Min,FALSE,Speeding,Citation
M,53,Asian,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,58,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,75,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
F,21,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,42,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,71,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,39,Hispanic,FALSE,0-15 Min,FALSE,Registration/plates,Warning
M,44,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,52,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,56,White,FALSE,16-30 Min,FALSE,Other,No Action
M,51,White,FALSE,0-15 Min,FALSE,Other,No Action
M,60,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,19,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,30,White,FALSE,30+ Min,FALSE,Equipment,Citation
M,38,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,29,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,27,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,30,Asian,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,51,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,54,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,49,Hispanic,FALSE,16-30 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,64,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,31,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,34,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,31,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,33,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,61,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,47,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,38,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,66,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,57,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,24,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,28,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,60,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,59,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,40,Black,TRUE,30+ Min,FALSE,Registration/plates,Arrest Driver
F,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,58,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,35,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,18,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,60,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,45,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,18,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,23,Black,FALSE,16-30 Min,FALSE,Equipment,Citation
F,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,20,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,41,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,48,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,45,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,19,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
F,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,White,FALSE,30+ Min,FALSE,Moving violation,Citation
F,25,White,FALSE,16-30 Min,FALSE,Registration/plates,Citation
F,36,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,36,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,54,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,Black,TRUE,16-30 Min,FALSE,Other,Arrest Driver
M,32,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,48,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,24,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,31,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
M,23,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,40,White,FALSE,0-15 Min,FALSE,Speeding,Warning
M,33,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,54,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,40,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,27,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,56,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,24,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,30,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,47,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,18,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,30,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,39,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,46,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,42,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,36,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,34,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,24,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,24,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,49,Hispanic,FALSE,16-30 Min,FALSE,Speeding,Citation
F,38,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,40,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,TRUE,0-15 Min,FALSE,Speeding,Arrest Driver
M,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,38,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,27,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
F,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,34,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,38,White,FALSE,30+ Min,FALSE,Moving violation,Citation
M,20,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,51,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,37,White,TRUE,0-15 Min,FALSE,Speeding,Arrest Driver
F,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,Asian,FALSE,16-30 Min,FALSE,Speeding,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,45,White,FALSE,16-30 Min,FALSE,Equipment,Citation
M,28,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,43,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,18,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,53,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,53,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,35,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,22,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,60,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,41,White,FALSE,30+ Min,FALSE,Equipment,Citation
M,25,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,34,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,48,White,FALSE,16-30 Min,FALSE,Equipment,Citation
M,43,Black,FALSE,30+ Min,FALSE,Other,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Hispanic,FALSE,16-30 Min,FALSE,Equipment,Citation
M,35,White,FALSE,0-15 Min,FALSE,Other,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,46,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,20,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,50,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,27,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,79,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,65,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,40,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,28,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,27,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,47,White,FALSE,0-15 Min,FALSE,Equipment,Citation
F,25,White,FALSE,16-30 Min,FALSE,Registration/plates,Citation
M,43,Black,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,36,White,FALSE,0-15 Min,FALSE,Equipment,Citation
M,35,Hispanic,FALSE,0-15 Min,FALSE,Other,Warning
M,22,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,33,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,26,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,18,White,FALSE,0-15 Min,FALSE,Other,Citation
M,20,White,FALSE,30+ Min,FALSE,Other,Citation
M,20,Asian,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,23,Hispanic,FALSE,16-30 Min,FALSE,Moving violation,Citation
F,24,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,55,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,24,Black,FALSE,16-30 Min,FALSE,Registration/plates,Citation
F,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,32,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,40,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,29,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,27,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,Asian,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,46,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,41,White,FALSE,0-15 Min,FALSE,Speeding,Warning
F,24,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,30,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,31,White,FALSE,16-30 Min,FALSE,Registration/plates,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,55,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,47,Hispanic,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,51,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,44,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,67,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,58,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,17,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,52,White,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,36,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Hispanic,FALSE,0-15 Min,FALSE,Registration/plates,Citation
M,24,Hispanic,FALSE,0-15 Min,FALSE,Equipment,Citation
M,25,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
F,45,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,22,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,19,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,47,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,20,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,46,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,28,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,26,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,17,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,30+ Min,FALSE,Speeding,Citation
M,29,Black,FALSE,0-15 Min,FALSE,Speeding,Citation
F,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,21,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,54,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,Black,FALSE,0-15 Min,FALSE,Equipment,Citation
M,50,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,Black,TRUE,16-30 Min,TRUE,Registration/plates,Arrest Passenger
M,29,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,29,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,29,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,62,Asian,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,39,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
F,22,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,28,Hispanic,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,16-30 Min,FALSE,Moving violation,Citation
M,56,White,FALSE,0-15 Min,FALSE,Moving violation,Citation
M,23,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,20,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,53,White,FALSE,0-15 Min,FALSE,Other,Citation
M,32,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,47,White,FALSE,0-15 Min,FALSE,Speeding,Citation
F,59,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,48,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,25,Black,FALSE,30+ Min,FALSE,Speeding,Citation
M,23,White,FALSE,16-30 Min,FALSE,Speeding,Citation
F,19,White,FALSE,0-15 Min,FALSE,Speeding,Citation
M,26,White,FALSE,16-30 Min,FALSE,Speeding,Citation
M,60,White,FALSE,0-15 Min,FALSE,Speeding,Citation
